Filename,image_num,image_proportion,brightness_median,brightness_stdev,saturation_median,saturation_stdev,hue_median,hue_stdev,Genre.UPDATED,Genre,Genre_gen,Year_Month,Label_Place,,Year,Month,Season,Title
341.jpg,341,0.7843,152,49.837,54,39.2518,34,49.859,landscape,landscape,landscape,1887.5004,2_Paris,,1887,7,summer,Orchard in Blossom (Plum Trees)
342.jpg,342,0.7249,132,52.4671,127,33.1272,34,9.7922,landscape,landscape,landscape,1887.5004,2_Paris,,1887,7,summer,Orchard in Blossom Bordered by Cypresses
343.jpg,343,0.6738,174,55.7937,120,35.0641,31,11.3428,cityscape,cityscape,cityscape,1887.5004,2_Paris,,1887,7,summer,Orchard in Blossom Bordered by Cypresses
344.jpg,344,0.7458,226,35.3046,96,56.0723,36,6.1213,cityscape,cityscape,cityscape,1887.5004,2_Paris,,1887,7,summer,Orchard with Peach Trees in Blossom
345.jpg,345,0.8083,151,50.0816,91,56.0269,38,24.4204,cityscape,cityscape,cityscape,1887.5004,2_Paris,,1887,7,summer,Path Through a Field with Willows
346.jpg,346,0.7429,167,67.9873,80,52.9451,48,32.726,cityscape,cityscape,cityscape,1887.5004,2_Paris,,1887,7,summer,Peach Tree in Blossom (The Pink Peach Tree)
347.jpg,347,0.7543,145,49.4741,179,45.8803,18,8.5255,still-life,still-life,still-life,1887.5004,2_Paris,,1887,7,summer,White Orchard The
348.jpg,348,0.83,176,56.5675,85,56.6301,26,40.7552,cityscape,cityscape,cityscape,1887.5004,2_Paris,,1887,7,summer,Farmhouse in a Wheat Field
349.jpg,349,1.2168,210,63.6143,55,44.6933,113,67.3527,cityscape,cityscape,cityscape,1887.5004,2_Paris,,1887,7,summer,Farmhouses in a Wheat Field Near Arles
350.jpg,350,0.742,178,41.7275,60,39.5583,143,74.2353,landscape,cityscape,cityscape,1887.5004,2_Paris,,1887,7,summer,Landscape Under a Stormy Sky
351.jpg,351,1.1799,205,29.1087,42,46.5048,52,35.3295,landscape,cityscape,cityscape,1887.5004,2_Paris,,1887,7,summer,Lane near Arles A
352.jpg,352,0.7919,140,60.1507,38,25.8536,17,103.2393,landscape,cityscape,cityscape,1887.5004,2_Paris,,1887,7,summer,Langlois Bridge at Arles The
353.jpg,353,1.2668,25,39.9787,90,73.6323,77,41.8645,portrait,self-portrait,self-portrait,1887.5004,2_Paris,,1887,7,summer,Still Life: Blue Enamel Coffeepot Earthenware and Fruit
354.jpg,354,1.3919,44,40.1003,63,77.7946,23,67.38,portrait,self-portrait,self-portrait,1887.5004,2_Paris,,1887,7,summer,Still Life: Bottle Lemons and Oranges
355.jpg,355,1.3667,79,58.9031,102,49.61,30,74.3438,portrait,self-portrait,self-portrait,1887.5004,2_Paris,,1887,7,summer,Still Life: Bowl with Daisies
356.jpg,356,1.2132,64,66.993,91,50.5714,206,94.0925,portrait,self-portrait,self-portrait,1887.5004,2_Paris,,1887,7,summer,Still Life: Majolica Jug with Wildflowers
357.jpg,357,1.3681,96,72.3276,137,59.178,140,70.898,portrait,self-portrait,self-portrait,1887.5004,2_Paris,,1887,7,summer,View of Arles with Irises in the Foreground (Field with Flowers near Arles)
358.jpg,358,1.2298,184,39.1978,143,39.9938,30,8.7712,portrait,self-portrait,self-portrait,1887.5004,2_Paris,,1887,7,summer,Arles: View from the Wheat Fields (Wheatfield with Sheaves)
359.jpg,359,1.2929,165,39.0267,132,72.2322,33,54.6555,portrait,self-portrait,self-portrait,1887.5004,2_Paris,,1887,7,summer,Bridge at Trinquetaille The
360.jpg,360,1.3293,73,38.3551,112,61.661,122,54.4117,portrait,self-portrait,self-portrait,1887.5004,2_Paris,,1887,7,summer,Canal with Women Washing
361.jpg,361,1.2191,53,31.5606,115,58.3487,48,32.5523,landscape,landscape,landscape,1887.5004,2_Paris,,1887,7,summer,Farmhouse in Provence
362.jpg,362,0.8094,55,34.2236,133,61.9478,43,16.2772,landscape,landscape,landscape,1887.5004,2_Paris,,1887,7,summer,Fishing Boats on the Beach at Saintes-Maries
363.jpg,363,0.8353,184,42.4708,55,37.0109,23,93.8412,landscape,landscape,landscape,1887.5004,2_Paris,,1887,7,summer,Girl with Ruffled Hair (The Mudlark)
364.jpg,364,1.2148,57,35.1811,87,56.1446,40,53.212,other,landscape,landscape,1887.5004,2_Paris,,1887,7,summer,Green Ears of Wheat
365.jpg,365,0.6967,135,52.1658,111,41.8919,52,11.7699,other,landscape,landscape,1887.5004,2_Paris,,1887,7,summer,Harvest at La Crau with Montmajour in the Background
366.jpg,366,1.4226,75,41.8373,109,48.1382,101,42.3031,still-life,still-life,still-life,1887.5004,2_Paris,,1887,7,summer,Harvest in Provence
367.jpg,367,1.6804,121,54.3458,121,54.1697,59,37.6656,still-life,still-life,still-life,1887.5004,2_Paris,,1887,7,summer,Haystacks in Provence
368.jpg,368,1.2164,106,44.2236,120,42.6674,106,49.5226,still-life,still-life,still-life,1887.5004,2_Paris,,1887,7,summer,Seascape at Saintes-Maries
369.jpg,369,0.8097,187,55.8055,58,58.8798,59,57.9687,landscape,rural town or village,rural_town,1887.5004,2_Paris,,1887,7,summer,Seascape at Saintes-Maries
370.jpg,370,0.8269,201,47.6758,42,30.3257,68,44.2505,landscape,landscape,landscape,1887.5004,2_Paris,,1887,7,summer,Seated Zouave The
371.jpg,371,0.5907,94,52.1681,107,59.9345,29,52.3141,still-life,still-life,still-life,1887.5838,2_Paris,,1887,8,summer,Trinquetaille Bridge The
372.jpg,372,1.396,113,39.3661,82,39.485,79,39.3497,copy,Japanese copies,other,1887.5838,2_Paris,,1887,8,summer,Trunk of an Old Yew Tree
373.jpg,373,1.1636,110,56.1648,128,66.6191,146,92.5069,copy,Japanese copies,other,1887.5838,2_Paris,,1887,8,summer,Vincent's Bedroom in Arles
374.jpg,374,1.6806,131,64.1914,115,58.0744,38,71.5074,copy,Japanese copies,other,1887.5838,2_Paris,,1887,8,summer,Willows at Sunset
375.jpg,375,0.75,71,46.1585,122,49.4072,27,24.4858,still-life,still-life,still-life,1887.5838,2_Paris,,1887,8,summer,L'Arlesienne: Madame Ginoux with Books
376.jpg,376,0.8267,170,55.7305,152,42.3256,27,9.14,still-life,still-life,still-life,1887.5838,2_Paris,,1887,8,summer,L'Arlesienne: Madame Ginoux with Gloves and Umbrella
377.jpg,377,0.7071,124,51.1435,122,60.7797,27,76.5554,still-life,still-life,still-life,1887.5838,2_Paris,,1887,8,summer,Les Alyscamps
378.jpg,378,1.2278,53,77.2408,157,74.078,32,83.2618,still-life,still-life,still-life,1887.7506,2_Paris,,1887,10,fall,Mulberry Tree The
379.jpg,379,1.276,114,36.3211,87,50.0944,100,69.5369,portrait,portrait,portrait,1887.7506,2_Paris,,1887,10,fall,Portrait of a Patient in Saint-Paul Hospital
380.jpg,380,1.3114,99,63.0841,70,44.5289,89,62.2237,portrait,self-portrait,self-portrait,1887.7506,2_Paris,,1887,10,fall,Sower The (after Millet)
381.jpg,381,0.7922,229,34.116,63,49.5375,30,9.7429,still-life,still-life,still-life,1887.7506,2_Paris,,1887,10,fall,Sower The (after Millet)
382.jpg,382,0.8197,181,49.0265,137,36.5439,19,17.8021,still-life,still-life,still-life,1887.7506,2_Paris,,1887,10,fall,Trees in the Garden of Saint-Paul Hospital
383.jpg,383,0.6857,135,44.7908,170,50.7779,22,25.3217,still-life,still-life,still-life,1887.7506,2_Paris,,1887,10,fall,Trees in the Garden of Saint-Paul Hospital
384.jpg,384,0.8527,146,43.3793,35,63.0286,34,42.0594,still-life,still-life,still-life,1887.7506,2_Paris,,1887,10,fall,Two Peasants Digging (after Millet)
385.jpg,385,0.7704,201,54.3684,48,57.9596,42,37.5399,still-life,still-life,still-life,1887.7506,2_Paris,,1887,10,fall,Two Poplars on a Road Through the Hills
386.jpg,386,0.7285,98,32.7014,89,43.5176,63,26.3598,still-life,still-life,still-life,1887.834,2_Paris,,1887,11,fall,Chestnut Trees in Blossom
387.jpg,387,0.8409,221,48.6967,135,34.9279,32,11.548,still-life,still-life,still-life,1887.834,2_Paris,,1887,11,fall,Doctor Gachet's Garden in Auvers
388.jpg,388,1.2617,123,48.3987,73,50.0142,20,95.9693,portrait,self-portrait,self-portrait,1887.9174,2_Paris,,1887,12,winter,Wheat Field at Auvers with White House
389.jpg,389,1.226,150,65.52,96,57.4544,25,67.0735,still-life,still-life,still-life,1887.9174,2_Paris,,1887,12,winter,Wheat Fields near Auvers
390.jpg,390,1.3853,206,53.9537,172,39.7223,21,35.4194,portrait,portrait,portrait,1887.9174,2_Paris,,1887,12,winter,White House at Night The
391.jpg,391,0.8323,169,33.9073,64,33.3313,49,14.7276,landscape,landscape,landscape,1888.0834,2_Paris,,1888,2,winter,Still Life with Pottery and Two Bottles
392.jpg,392,1.3987,174,58.8771,64,37.4221,43,64.1231,portrait,portrait,portrait,1888.0834,2_Paris,,1888,2,winter,Still Life with Two Sacks and a Bottle
393.jpg,393,1.214,169,50.1957,135,64.6661,35,27.4001,other,cityscape,cityscape,1888.0834,2_Paris,,1888,2,winter,Two Rats
394.jpg,394,1.3111,152,61.2693,101,65.0056,41,53.0366,portrait,self-portrait,self-portrait,1888.0834,2_Paris,,1888,2,winter,Vase with Dead Leaves
395.jpg,395,0.8425,210,39.2101,38,39.6936,52,21.5134,landscape,landscape,landscape,1888.0834,2_Paris,,1888,2,winter,Vase with Honesty
396.jpg,396,0.927,162,47.9357,87,41.6135,25,66.0617,landscape,landscape,landscape,1888.1668,3_Arles,,1888,3,spring,Head of a Woman
397.jpg,397,1.2689,162,28.448,59,41.4935,30,19.8005,still-life,still-life,still-life,1888.1668,3_Arles,,1888,3,spring,Head of a Woman
398.jpg,398,1.2689,192,62.6779,71,32.0014,100,71.0044,still-life,still-life,still-life,1888.1668,3_Arles,,1888,3,spring,Head of a Woman
399.jpg,399,0.9084,147,47.452,81,50.7409,54,74.236,landscape,landscape,landscape,1888.1668,3_Arles,,1888,3,spring,Head of a Young Peasant in a Peaked Cap
400.jpg,400,0.7961,168,35.3711,70,42.4433,43,36.0802,landscape,landscape,landscape,1888.1668,3_Arles,,1888,3,spring,Peasant Sitting at a Table
401.jpg,401,0.8282,169,42.1482,66,51.2612,37,52.6837,landscape,landscape,landscape,1888.1668,3_Arles,,1888,3,spring,Peasant Woman Darning Stockings
402.jpg,402,1.3361,154,47.7933,114,50.4317,43,12.5258,landscape,landscape,landscape,1888.1668,3_Arles,,1888,3,spring,Peasant Woman Seated before an Open Door Peeling Potatoes
403.jpg,403,0.7949,144,47.0456,75,37.6665,55,20.0764,landscape,landscape,landscape,1888.1668,3_Arles,,1888,3,spring,Peasant Woman Standing Indoors
404.jpg,404,0.7729,161,70.7517,102,58.5065,31,26.7858,still-life,still-life,still-life,1888.1668,3_Arles,,1888,3,spring,Peasant Woman with Child on Her Lap
405.jpg,405,1.224,195,49.6022,47,35.5124,51,39.3051,landscape,landscape,landscape,1888.1668,3_Arles,,1888,3,spring,Peasant Woman Seated with White Cap
406.jpg,406,0.8255,191,30.2876,92,55.0228,33,21.9643,still-life,still-life,still-life,1888.1668,3_Arles,,1888,3,spring,Woman Sewing
407.jpg,407,0.8308,200,41.5304,92,46.1106,30,19.5131,still-life,still-life,still-life,1888.1668,3_Arles,,1888,3,spring,Woman Winding Yarn
408.jpg,408,1.4512,132,53.6545,148,56.0833,28,35.3066,figural,Figural composition,other,1888.1668,3_Arles,,1888,3,spring,Woman with a Mourning Shawl
409.jpg,409,1.3571,129,51.9839,95,50.7662,37,22.2052,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,De Ruijterkade in Amsterdam The (Quayside with Ships in Antwerp)
410.jpg,410,0.8189,144,51.702,70,38.9889,27,27.899,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,Flying Fox
411.jpg,411,1.6066,173,51.1799,83,50.6087,34,30.4453,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,Still Life with Bible
412.jpg,412,0.9203,185,40.312,125,62.6948,72,39.6194,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,Still Life with Three Birds' Nests
413.jpg,413,0.7667,155,45.2617,112,42.9834,42,11.2121,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,Still Life with Three Birds' Nests
414.jpg,414,1.2438,187,41.5529,88,38.4442,63,34.3784,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,View of Amsterdam from Central Station
415.jpg,415,0.8357,164,34.9118,54,37.6202,71,18.0262,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,Autumn Landscape with Four Trees
416.jpg,416,0.7952,177,59.048,84,47.3248,49,40.5202,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,Lane with Poplars
417.jpg,417,0.7984,199,54.0902,68,49.5495,49,42.2412,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,Parsonage at Nuenen by Moonlight The
418.jpg,418,0.81,185,42.0349,47,52.5904,37,37.2931,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,Willow The
419.jpg,419,0.8059,164,43.6632,94,40.8678,29,57.3962,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,Backyards of Old Houses in Antwerp in the Snow
420.jpg,420,1.3469,152,31.36,58,38.5636,77,43.2976,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,Head of a Woman with her Hair Loose (Head of a Prostitute)
421.jpg,421,0.7343,143,47.7913,76,43.1635,53,22.4957,landscape,landscape,landscape,1888.2502,3_Arles,,1888,4,spring,Head of an Old Woman with White Cap (The Midwife)
422.jpg,422,0.8684,162,43.7056,103,44.5755,49,28.277,landscape,rural town or village,rural_town,1888.3336,3_Arles,,1888,5,spring,Geranium in a Flowerpot
423.jpg,423,0.672,135,67.4646,92,57.378,78,22.8715,landscape,rural town or village,rural_town,1888.3336,3_Arles,,1888,5,spring,Ginger Jar Filled with Chrysanthemums
424.jpg,424,0.8491,149,51.7225,102,46.5724,27,35.495,landscape,rural town or village,rural_town,1888.3336,3_Arles,,1888,5,spring,Glass with Roses
425.jpg,425,1.2308,205,47.6265,145,40.1708,66,46.974,landscape,rural town or village,rural_town,1888.3336,3_Arles,,1888,5,spring,Le Moulin de Blute-Fin
426.jpg,426,0.7586,227,57.334,75,41.3682,135,48.7506,landscape,landscape,landscape,1888.3336,3_Arles,,1888,5,spring,Le Moulin de la Galette
427.jpg,427,0.77,171,63.4116,137,64.0487,39,43.6575,still-life,still-life,still-life,1888.3336,3_Arles,,1888,5,spring,Still Life with Bloaters
428.jpg,428,0.8414,213,39.4717,116,42.4377,37,8.1196,still-life,still-life,still-life,1888.3336,3_Arles,,1888,5,spring,Still Life with Bloaters
429.jpg,429,0.7846,107,35.9708,81,37.7983,85,23.145,still-life,still-life,still-life,1888.3336,3_Arles,,1888,5,spring,Vase with Asters Salvia and Other Flowers
430.jpg,430,1.2262,209,56.2895,127,50.8697,35,13.66,still-life,still-life,still-life,1888.3336,3_Arles,,1888,5,spring,Vase with Carnations
431.jpg,431,0.8257,146,49.4092,83,37.7901,73,23.6794,landscape,landscape,landscape,1888.3336,3_Arles,,1888,5,spring,Vase with Carnations
432.jpg,432,1.2241,204,40.0605,167,54.1175,26,38.493,landscape,rural town or village,rural_town,1888.417,3_Arles,,1888,6,summer,Self-Portrait with Pipe and Glass
433.jpg,433,0.779,159,62.0251,115,40.5432,20,49.0524,town,cityscape,cityscape,1888.417,3_Arles,,1888,6,summer,Street Scene in Montmartre: Le Moulin a Poivre
434.jpg,434,1.206,117,54.6998,94,49.1813,60,29.6657,town,cityscape,cityscape,1888.417,3_Arles,,1888,6,summer,Vegetable Garden in Montmartre (Montmartre: windmills and allotments)
435.jpg,435,0.748,163,41.2656,123,60.1086,30,29.2432,town,rural town or village,rural_town,1888.417,3_Arles,,1888,6,summer,Factories Seen from a Hillside in Moonlight
436.jpg,436,0.7833,189,46.0992,28,51.6431,49,33.0961,landscape,seascape,other,1888.417,3_Arles,,1888,6,summer,Flowerpot with Chives
437.jpg,437,1.467,170,56.7893,97,55.2252,35,62.4183,portrait,portrait,portrait,1888.417,3_Arles,,1888,6,summer,Le Moulin de la Galette
438.jpg,438,0.8314,147,62.9922,98,74.5244,41,57.2105,landscape,landscape,landscape,1888.417,3_Arles,,1888,6,summer,Self-Portrait with Grey Felt Hat
439.jpg,439,0.7966,174,54.0515,111,44.0869,32,34.7717,landscape,landscape,landscape,1888.417,3_Arles,,1888,6,summer,Self-Portrait with Straw Hat (Portrait of Theo Van Gogh?)
440.jpg,440,0.7889,193,51.3868,137,50.43,29,48.2481,landscape,genre scene,genre scene,1888.417,3_Arles,,1888,6,summer,Still Life with a Basket of Crocuses
441.jpg,441,0.8066,192,47.1193,179,59.5233,32,35.2036,landscape,rural town or village,rural_town,1888.417,3_Arles,,1888,6,summer,Still Life with Lemons on a Plate
442.jpg,442,0.7737,155,39.0235,92,36.9311,121,25.5627,landscape,seascape,other,1888.417,3_Arles,,1888,6,summer,Banks of the Seine with Boats The
443.jpg,443,0.818,175,45.643,62,48.4058,36,58.23,landscape,seascape,other,1888.417,3_Arles,,1888,6,summer,Edge of a Wheatfield with Poppies
444.jpg,444,1.2561,110,55.0083,99,59.6278,43,27.211,portrait,portrait,portrait,1888.417,3_Arles,,1888,6,summer,Entrance of Voyer d'Argenson Park at Asnieres
445.jpg,445,0.7945,183,59.3113,98,68.4462,39,49.9799,figural,genre scene,genre scene,1888.417,3_Arles,,1888,6,summer,Fritillaries in a Copper Vase
446.jpg,446,0.8456,178,61.5229,137,56.7086,34,23.3032,landscape,rural town or village,rural_town,1888.417,3_Arles,,1888,6,summer,Lane in Voyer d'Argenson Park at Asnieres
447.jpg,447,0.7967,184,45.502,194,55.4136,38,44.1924,landscape,rural town or village,rural_town,1888.417,3_Arles,,1888,6,summer,On the Outskirts of Paris
448.jpg,448,0.8043,137,59.2545,108,58.5776,42,75.2388,town,rural town or village,rural_town,1888.417,3_Arles,,1888,6,summer,Pair of Shoes A
449.jpg,449,1.2309,124,58.6465,51,32.1764,71,30.0647,town,rural town or village,rural_town,1888.417,3_Arles,,1888,6,summer,Park at Asnieres in Spring (on loan from a private collection)
450.jpg,450,0.8134,179,34.5326,143,60.2085,19,65.5451,landscape,rural town or village,rural_town,1888.417,3_Arles,,1888,6,summer,Pasture in Bloom
451.jpg,451,0.8467,130,42.9861,127,41.1852,33,38.2066,landscape,landscape,landscape,1888.417,3_Arles,,1888,6,summer,Portrait of the Art Dealer Alexander Reid
452.jpg,452,0.8233,150,54.2926,120,55.3492,40,28.6453,landscape,landscape,landscape,1888.417,3_Arles,,1888,6,summer,Restaurant de la Sirene at Asnieres The
453.jpg,453,0.796,145,38.1161,67,48.8321,73,37.9509,landscape,landscape,landscape,1888.417,3_Arles,,1888,6,summer,Roadway with Underpass (The Viaduct)
454.jpg,454,1.1932,63,52.9043,142,63.0889,102,61.105,portrait,portrait,portrait,1888.417,3_Arles,,1888,6,summer,Seine with a Rowing Boat The
455.jpg,455,1.2773,122,59.7939,109,51.3272,60,24.8726,landscape,landscape,landscape,1888.5004,3_Arles,,1888,7,summer,Sower The
456.jpg,456,0.814,148,53.2621,139,49.9592,48,18.6668,landscape,landscape,landscape,1888.5004,3_Arles,,1888,7,summer,Street in Saintes-Maries
457.jpg,457,1.2192,185,61.8007,54,57.861,71,34.3856,portrait,portrait,portrait,1888.5004,3_Arles,,1888,7,summer,Sunset: Wheat Fields Near Arles
458.jpg,458,1.105,128,52.0239,62,38.1802,49,38.6764,figural,Figural composition,other,1888.5004,3_Arles,,1888,7,summer,Three White Cottages in Saintes-Maries
459.jpg,459,0.8383,160,62.7571,64,50.7311,37,19.2074,landscape,landscape,landscape,1888.5004,3_Arles,,1888,7,summer,View of Saintes-Maries
460.jpg,460,0.8097,123,42.3409,86,28.0266,71,29.8773,landscape,landscape,landscape,1888.5004,3_Arles,,1888,7,summer,Wheat Field
461.jpg,461,0.7873,188,62.7009,140,51.7035,43,17.9454,landscape,seascape,other,1888.5838,3_Arles,,1888,8,summer,Les Alyscamps
462.jpg,462,0.8315,149,74.3368,125,60.0065,31,23.9436,landscape,seascape,other,1888.5838,3_Arles,,1888,8,summer,Les Alyscamps: Falling Autumn Leaves
463.jpg,463,0.8585,196,46.1923,84,29.3784,42,22.3546,town,genre scene,genre scene,1888.5838,3_Arles,,1888,8,summer,Memory of the Garden at Etten
464.jpg,464,1.2179,188,58.1606,106,43.558,25,42.4267,town,rural town or village,rural_town,1888.5838,3_Arles,,1888,8,summer,Mother Roulin with Her Baby
465.jpg,465,0.8398,131,65.6874,135,50.5314,30,49.8686,other,cityscape,cityscape,1888.5838,3_Arles,,1888,8,summer,Mother Roulin with Her Baby
466.jpg,466,0.8288,167,43.8123,106,66.1296,28,25.2691,other,cityscape,cityscape,1888.5838,3_Arles,,1888,8,summer,Novel Reader The
467.jpg,467,0.827,171,57.3853,95,39.0811,34,18.9338,still-life,still-life,still-life,1888.5838,3_Arles,,1888,8,summer,Portrait of Armand Roulin
468.jpg,468,1.232,151,67.4875,180,63.1109,26,49.1028,portrait,portrait,portrait,1888.5838,3_Arles,,1888,8,summer,Portrait of Armand Roulin
469.jpg,469,1.2496,130,61.8998,93,82.7347,133,42.3851,portrait,portrait,portrait,1888.5838,3_Arles,,1888,8,summer,Portrait of Camille Roulin
470.jpg,470,1.2687,160,85.9289,47,54.0642,130,54.2743,portrait,portrait,portrait,1888.5838,3_Arles,,1888,8,summer,Portrait of Camille Roulin
471.jpg,471,0.8306,173,52.0081,91,46.7397,75,33.8306,other,genre scene,genre scene,1888.5838,3_Arles,,1888,8,summer,Portrait of Madame Augustine Roulin
472.jpg,472,0.8077,162,53.7749,130,48.5559,27,46.5919,town,rural town or village,rural_town,1888.5838,3_Arles,,1888,8,summer,Portrait of the Postman Joseph Roulin
473.jpg,473,1.406,199,33.4041,79,49.1502,38,18.9208,portrait,self-portrait,self-portrait,1888.5838,3_Arles,,1888,8,summer,Red Vineyard The
474.jpg,474,1.2719,208,51.3826,150,29.9239,27,8.592,still-life,still-life,still-life,1888.5838,3_Arles,,1888,8,summer,Self-Portrait
475.jpg,475,1.4681,102,52.8032,116,62.7138,18,71.5884,still-life,still-life,still-life,1888.5838,3_Arles,,1888,8,summer,Sower The
476.jpg,476,1.4028,147,47.3985,81,31.5304,86,58.7129,still-life,still-life,still-life,1888.5838,3_Arles,,1888,8,summer,Sower The
477.jpg,477,0.8217,176,55.9107,142,43.3734,43,16.1337,still-life,still-life,still-life,1888.5838,3_Arles,,1888,8,summer,Baby Marcelle Roulin The
478.jpg,478,1.2787,150,47.7523,130,60.7994,32,28.6674,still-life,still-life,still-life,1888.5838,3_Arles,,1888,8,summer,Baby Marcelle Roulin The
479.jpg,479,1.3589,49,54.2657,125,61.3891,114,49.3076,still-life,still-life,still-life,1888.5838,3_Arles,,1888,8,summer,Baby Marcelle Roulin The
480.jpg,480,1.2235,177,51.6365,115,51.3965,34,13.3365,landscape,landscape,landscape,1888.5838,3_Arles,,1888,8,summer,Dance Hall in Arles The
481.jpg,481,1.2557,160,38.6318,127,54.4595,45,35.3213,still-life,still-life,still-life,1888.5838,3_Arles,,1888,8,summer,La Berceuse (Augustine Roulin)
482.jpg,482,1.2562,148,51.1794,111,41.0545,48,18.1377,landscape,landscape,landscape,1888.5838,3_Arles,,1888,8,summer,Paul Gauguin's Armchair
483.jpg,483,1.264,153,78.2542,146,64.4522,45,79.0335,cityscape,cityscape,cityscape,1888.6672,3_Arles,,1888,9,fall,Rosebush in Blossom
484.jpg,484,0.7783,175,59.3267,100,51.7552,41,19.4851,town,cityscape,cityscape,1888.6672,3_Arles,,1888,9,fall,View of Arles with Trees in Blossom
485.jpg,485,0.7757,133,54.4411,87,34.6307,92,32.5123,landscape,landscape,landscape,1888.6672,3_Arles,,1888,9,fall,Ward in the Hospital in Arles
486.jpg,486,0.79,90,42.2403,155,57.408,53,21.2905,landscape,cityscape,cityscape,1888.6672,3_Arles,,1888,9,fall,Field of Spring Wheat at Sunrise
487.jpg,487,0.8,147,54.1244,131,48.4313,36,56.1287,figural,cityscape,cityscape,1888.6672,3_Arles,,1888,9,fall,Garden of Saint-Paul Hospital The
488.jpg,488,1.18,179,53.2384,80,37.8352,30,42.1455,town,rural town or village,rural_town,1888.6672,3_Arles,,1888,9,fall,Great Peacock Moth (Emperor Moth)
489.jpg,489,0.8117,203,39.4291,129,53.5794,36,38.3266,landscape,landscape,landscape,1888.6672,3_Arles,,1888,9,fall,Iris The
490.jpg,490,1.3464,108,67.3105,120,44.2856,44,54.9421,portrait,portrait,portrait,1888.6672,3_Arles,,1888,9,fall,Irises
491.jpg,491,1.2065,194,57.8064,80,28.663,103,34.155,portrait,self-portrait,self-portrait,1888.6672,3_Arles,,1888,9,fall,Lilacs
492.jpg,492,0.827,98,53.306,64,60.9351,73,38.0144,figural,genre scene,genre scene,1888.6672,3_Arles,,1888,9,fall,At the Foot of the Mountains
493.jpg,493,0.6665,85,56.4171,128,51.9271,158,37.767,landscape,cityscape,cityscape,1888.6672,3_Arles,,1888,9,fall,Cypresses
494.jpg,494,0.7973,149,60.8555,161,40.405,40,52.706,town,cityscape,cityscape,1888.6672,3_Arles,,1888,9,fall,Cypresses with Two Female Figures
495.jpg,495,0.7212,98,54.8007,127,36.0676,52,34.2701,figural,genre scene,genre scene,1888.7506,3_Arles,,1888,10,fall,View of the Church of Saint-Paul-de-Mausole
496.jpg,496,1.2727,140,38.0928,155,54.1238,33,25.1293,town,cityscape,cityscape,1888.7506,3_Arles,,1888,10,fall,"Walk: Falling Leaves The (or, The Garden of Saint Paul's Hospital ('The Fall of the Leaves'),"
497.jpg,497,1.2711,171,63.0978,108,33.57,90,26.6862,portrait,portrait,portrait,1888.7506,3_Arles,,1888,10,fall,Evening: The End of the Day (after Millet)
498.jpg,498,0.7993,174,61.4361,63,42.048,51,20.0189,landscape,cityscape,cityscape,1888.7506,3_Arles,,1888,10,fall,Garden of Saint-Paul Hospital with Figure The
499.jpg,499,0.7767,125,60.0671,96,39.9001,49,37.8643,landscape,cityscape,cityscape,1888.7506,3_Arles,,1888,10,fall,Garden of Saint-Paul Hospital The
500.jpg,500,0.7842,201,54.4333,78,36.1276,43,17.5458,town,cityscape,cityscape,1888.7506,3_Arles,,1888,10,fall,Landscape with Trees and Figures
501.jpg,501,0.7912,190,44.205,157,44.2627,28,9.5566,landscape,genre scene,genre scene,1888.7506,3_Arles,,1888,10,fall,Olive Grove
502.jpg,502,0.7265,177,33.607,147,39.9438,30,11.104,still-life,still-life,still-life,1888.7506,3_Arles,,1888,10,fall,Olive Grove: Orange Sky
503.jpg,503,0.78,191,52.4752,94,61.7718,46,28.6621,town,cityscape,cityscape,1888.7506,3_Arles,,1888,10,fall,Olive Grove: Pale Blue Sky
504.jpg,504,0.7985,181,48.45,75,43.1963,73,25.3487,town,cityscape,cityscape,1888.7506,3_Arles,,1888,10,fall,Olive Trees against a Slope of a Hill
505.jpg,505,1.3077,205,47.3395,115,44.2236,37,7.5138,landscape,landscape,landscape,1888.7506,3_Arles,,1888,10,fall,Olive Trees with Yellow Sky and Sun
506.jpg,506,0.7899,190,50.689,98,54.0058,30,47.2079,other,cityscape,cityscape,1888.7506,3_Arles,,1888,10,fall,Olive Trees: Bright Blue Sky
507.jpg,507,0.9067,147,58.9521,222,48.8316,25,31.6819,landscape,landscape,landscape,1888.7506,3_Arles,,1888,10,fall,Pine Trees against a Red Sky with Setting Sun
508.jpg,508,1.2756,191,79.2081,175,55.7289,35,55.6851,portrait,portrait,portrait,1888.834,3_Arles,,1888,11,fall,Blossoming Chestnut Branches
509.jpg,509,1.3022,120,74.079,108,37.5246,62,24.5564,portrait,portrait,portrait,1888.834,3_Arles,,1888,11,fall,Good Samaritan (after Delacroix) The
